order_id,order_date,customer_id,gross_amount,payment_instrument,contracted_mdr_rate,refund_amount,refund_date,expected_mdr,expected_gst_on_mdr,expected_tds,expected_net_amount
ORD-11234,2026-01-06,CUST-5284,14213.83,UPI,0.00,0.00,,0.00,0.00,142.14,14071.69
ORD-11235,2026-01-21,CUST-1048,5205.82,Wallet,0.018,0.00,,93.70,16.87,52.06,5043.19
ORD-11236,2026-01-05,CUST-6820,11293.27,Card,0.02,0.00,,225.87,40.66,112.93,10913.81
ORD-11237,2026-01-26,CUST-5366,9901.55,UPI,0.00,0.00,,0.00,0.00,99.02,9802.53
ORD-11238,2026-01-20,CUST-5958,14597.35,International Card,0.03,0.00,,437.92,78.83,145.97,13934.63
ORD-11239,2026-01-02,CUST-1437,11105.03,UPI,0.00,0.00,,0.00,0.00,111.05,10993.98
ORD-11240,2026-01-06,CUST-6336,13181.38,UPI,0.00,0.00,,0.00,0.00,131.81,13049.57
ORD-11241,2026-01-06,CUST-9391,13684.58,NetBanking,0.015,0.00,,205.27,36.95,136.85,13305.51
ORD-11242,2026-01-20,CUST-3311,12687.19,UPI,0.00,0.00,,0.00,0.00,126.87,12560.32
ORD-11243,2026-01-16,CUST-6785,11346.16,Card,0.02,0.00,,226.92,40.85,113.46,10964.93
ORD-11244,2026-01-13,CUST-9740,1043.64,Card,0.02,0.00,,20.87,3.76,10.44,1008.57
ORD-11245,2026-01-16,CUST-5709,925.27,Card,0.02,0.00,,18.51,3.33,9.25,894.18
ORD-11246,2026-01-01,CUST-6192,4404.06,International Card,0.03,0.00,,132.12,23.78,44.04,4204.12
ORD-11247,2026-01-29,CUST-2840,9459.62,Card,0.02,0.00,,189.19,34.05,94.60,9141.78
ORD-11248,2026-01-05,CUST-7697,3247.05,UPI,0.00,0.00,,0.00,0.00,32.47,3214.58
ORD-11249,2026-01-14,CUST-3881,10207.70,NetBanking,0.015,0.00,,153.12,27.56,102.08,9924.94
ORD-11250,2026-01-10,CUST-1947,5280.85,UPI,0.00,0.00,,0.00,0.00,52.81,5228.04
ORD-11251,2026-01-26,CUST-1564,11765.64,Card,0.02,0.00,,235.31,42.36,117.66,11370.31
ORD-11252,2026-01-12,CUST-1804,7558.99,Wallet,0.018,0.00,,136.06,24.49,75.59,7322.85
ORD-11253,2026-01-01,CUST-7906,14377.97,UPI,0.00,0.00,,0.00,0.00,143.78,14234.19
ORD-11254,2026-01-15,CUST-8938,10740.86,UPI,0.00,0.00,,0.00,0.00,107.41,10633.45
ORD-11255,2026-01-12,CUST-9089,7356.90,UPI,0.00,0.00,,0.00,0.00,73.57,7283.33
ORD-11256,2026-01-24,CUST-7683,3489.78,UPI,0.00,0.00,,0.00,0.00,34.90,3454.88
ORD-11257,2026-01-19,CUST-2294,10314.76,Card,0.02,0.00,,206.30,37.13,103.15,9968.18
ORD-11258,2026-01-19,CUST-2603,6829.98,UPI,0.00,0.00,,0.00,0.00,68.30,6761.68
ORD-11259,2026-01-18,CUST-9488,5447.31,Card,0.02,0.00,,108.95,19.61,54.47,5264.28
ORD-11260,2026-01-03,CUST-4787,4132.15,NetBanking,0.015,0.00,,61.98,11.16,41.32,4017.69
ORD-11261,2026-01-15,CUST-8169,13623.39,UPI,0.00,0.00,,0.00,0.00,136.23,13487.16
ORD-11262,2026-01-18,CUST-9867,3015.37,UPI,0.00,0.00,,0.00,0.00,30.15,2985.22
ORD-11263,2026-01-03,CUST-6231,12310.96,UPI,0.00,0.00,,0.00,0.00,123.11,12187.85
ORD-11264,2026-01-16,CUST-2849,7796.26,UPI,0.00,0.00,,0.00,0.00,77.96,7718.30
ORD-11265,2026-01-24,CUST-1618,11057.91,NetBanking,0.015,0.00,,165.87,29.86,110.58,10751.60
ORD-11266,2026-01-04,CUST-8633,5440.16,Card,0.02,0.00,,108.80,19.58,54.40,5257.38
ORD-11267,2026-01-21,CUST-3431,1009.46,UPI,0.00,0.00,,0.00,0.00,10.09,999.37
ORD-11268,2026-01-26,CUST-2620,6578.56,UPI,0.00,0.00,,0.00,0.00,65.79,6512.77
ORD-11269,2026-01-14,CUST-7704,2621.52,Card,0.02,0.00,,52.43,9.44,26.22,2533.43
ORD-11270,2026-01-27,CUST-9032,14786.89,Card,0.02,0.00,,295.74,53.23,147.87,14290.05
ORD-11271,2026-01-20,CUST-2537,1784.03,Card,0.02,0.00,,35.68,6.42,17.84,1724.09
ORD-11272,2026-01-16,CUST-6507,9533.40,UPI,0.00,0.00,,0.00,0.00,95.33,9438.07
ORD-11273,2026-01-03,CUST-9697,14055.41,Wallet,0.018,0.00,,253.00,45.54,140.55,13616.32
ORD-11274,2026-01-13,CUST-9553,11113.99,UPI,0.00,0.00,,0.00,0.00,111.14,11002.85
ORD-11275,2026-01-09,CUST-8281,10871.61,UPI,0.00,0.00,,0.00,0.00,108.72,10762.89
ORD-11276,2026-01-29,CUST-4932,4633.43,UPI,0.00,0.00,,0.00,0.00,46.33,4587.10
ORD-11277,2026-01-07,CUST-1719,14044.29,Wallet,0.018,0.00,,252.80,45.50,140.44,13605.55
ORD-11278,2026-01-10,CUST-9511,883.71,Card,0.02,0.00,,17.67,3.18,8.84,854.02
ORD-11279,2026-01-20,CUST-7713,304.24,NetBanking,0.015,0.00,,4.56,0.82,3.04,295.82
ORD-11280,2026-01-23,CUST-4936,14488.64,Wallet,0.018,0.00,,260.80,46.94,144.89,14036.01
ORD-11281,2026-01-12,CUST-5652,14472.43,UPI,0.00,0.00,,0.00,0.00,144.72,14327.71
ORD-11282,2026-01-30,CUST-3161,4221.42,NetBanking,0.015,0.00,,63.32,11.40,42.21,4104.49
ORD-11283,2026-01-30,CUST-7041,6111.60,UPI,0.00,0.00,,0.00,0.00,61.12,6050.48
ORD-11284,2026-01-19,CUST-2164,13610.29,UPI,0.00,0.00,,0.00,0.00,136.10,13474.19
ORD-11285,2026-01-02,CUST-2468,2325.60,Card,0.02,0.00,,46.51,8.37,23.26,2247.46
ORD-11286,2026-01-15,CUST-6073,4727.24,UPI,0.00,0.00,,0.00,0.00,47.27,4679.97
ORD-11287,2026-01-10,CUST-1767,14759.28,UPI,0.00,0.00,,0.00,0.00,147.59,14611.69
ORD-11288,2026-01-30,CUST-2790,5550.79,UPI,0.00,0.00,,0.00,0.00,55.51,5495.28
ORD-11289,2026-01-26,CUST-1312,12277.64,UPI,0.00,0.00,,0.00,0.00,122.78,12154.86
ORD-11290,2026-01-26,CUST-3032,10781.30,UPI,0.00,0.00,,0.00,0.00,107.81,10673.49
ORD-11291,2026-01-18,CUST-9788,9476.20,UPI,0.00,0.00,,0.00,0.00,94.76,9381.44
ORD-11292,2026-01-21,CUST-8866,6855.22,UPI,0.00,0.00,,0.00,0.00,68.55,6786.67
ORD-11293,2026-01-30,CUST-5920,14394.45,UPI,0.00,0.00,,0.00,0.00,143.94,14250.51
ORD-11294,2026-01-19,CUST-5868,5281.99,UPI,0.00,0.00,,0.00,0.00,52.82,5229.17
ORD-11295,2026-01-27,CUST-9159,8881.71,UPI,0.00,0.00,,0.00,0.00,88.82,8792.89
ORD-11296,2026-01-10,CUST-8867,10827.41,UPI,0.00,0.00,,0.00,0.00,108.27,10719.14
ORD-11297,2026-01-15,CUST-9719,12234.50,Card,0.02,0.00,,244.69,44.04,122.35,11823.42
ORD-11298,2026-01-05,CUST-7875,1225.76,Card,0.02,0.00,,24.52,4.41,12.26,1184.57
ORD-11299,2026-01-15,CUST-6738,6831.67,UPI,0.00,0.00,,0.00,0.00,68.32,6763.35
ORD-11300,2026-01-30,CUST-4215,10590.82,UPI,0.00,0.00,,0.00,0.00,105.91,10484.91
ORD-11301,2026-01-17,CUST-2392,13060.59,Wallet,0.018,5185.94,2026-01-19,235.09,42.32,130.61,7466.63
ORD-11302,2026-01-08,CUST-7985,1408.86,UPI,0.00,0.00,,0.00,0.00,14.09,1394.77
ORD-11303,2026-01-14,CUST-5869,7405.06,Wallet,0.018,0.00,,133.29,23.99,74.05,7173.73
ORD-11304,2026-01-19,CUST-6782,6956.33,UPI,0.00,0.00,,0.00,0.00,69.56,6886.77
ORD-11305,2026-01-21,CUST-7376,2888.15,UPI,0.00,0.00,,0.00,0.00,28.88,2859.27
ORD-11306,2026-01-20,CUST-8064,13913.46,Card,0.02,0.00,,278.27,50.09,139.13,13445.97
ORD-11307,2026-01-06,CUST-3178,1446.35,International Card,0.03,0.00,,43.39,7.81,14.46,1380.69
ORD-11308,2026-01-16,CUST-9895,8869.96,UPI,0.00,0.00,,0.00,0.00,88.70,8781.26
ORD-11309,2026-01-20,CUST-6579,9790.85,UPI,0.00,0.00,,0.00,0.00,97.91,9692.94
ORD-11310,2026-01-05,CUST-5224,10166.61,Card,0.02,0.00,,203.33,36.60,101.67,9825.01
ORD-11311,2026-01-13,CUST-6249,565.12,UPI,0.00,0.00,,0.00,0.00,5.65,559.47
ORD-11312,2026-01-22,CUST-1355,14940.71,NetBanking,0.015,0.00,,224.11,40.34,149.41,14526.85
ORD-11313,2026-01-16,CUST-2013,815.09,UPI,0.00,0.00,,0.00,0.00,8.15,806.94
ORD-11314,2026-01-16,CUST-6791,5255.24,UPI,0.00,2312.96,2026-01-21,0.00,0.00,52.55,2889.73
ORD-11315,2026-01-08,CUST-8961,14707.87,Card,0.02,0.00,,294.16,52.95,147.08,14213.68
ORD-11316,2026-01-16,CUST-2460,9413.70,UPI,0.00,0.00,,0.00,0.00,94.14,9319.56
ORD-11317,2026-01-23,CUST-2428,12693.95,UPI,0.00,0.00,,0.00,0.00,126.94,12567.01
ORD-11318,2026-01-12,CUST-9547,1393.91,Card,0.02,0.00,,27.88,5.02,13.94,1347.07
ORD-11319,2026-01-26,CUST-2779,3391.02,NetBanking,0.015,0.00,,50.87,9.16,33.91,3297.08
ORD-11320,2026-01-14,CUST-3773,14529.49,UPI,0.00,0.00,,0.00,0.00,145.29,14384.20
ORD-11321,2026-01-05,CUST-9802,8598.16,UPI,0.00,0.00,,0.00,0.00,85.98,8512.18
ORD-11322,2026-01-07,CUST-4677,6114.94,International Card,0.03,0.00,,183.45,33.02,61.15,5837.32
ORD-11323,2026-01-11,CUST-2400,407.41,Card,0.02,0.00,,8.15,1.47,4.07,393.72
ORD-11324,2026-01-07,CUST-5196,12375.33,UPI,0.00,0.00,,0.00,0.00,123.75,12251.58
ORD-11325,2026-01-29,CUST-8422,12308.55,Card,0.02,0.00,,246.17,44.31,123.09,11894.98
ORD-11326,2026-01-25,CUST-3975,3310.84,UPI,0.00,0.00,,0.00,0.00,33.11,3277.73
ORD-11327,2026-01-01,CUST-1818,12927.12,UPI,0.00,0.00,,0.00,0.00,129.27,12797.85
ORD-11328,2026-01-25,CUST-3418,9717.30,Card,0.02,0.00,,194.35,34.98,97.17,9390.80
ORD-11329,2026-01-07,CUST-5792,12094.66,NetBanking,0.015,0.00,,181.42,32.66,120.95,11759.63
ORD-11330,2026-01-05,CUST-4543,11078.39,NetBanking,0.015,0.00,,166.18,29.91,110.78,10771.52
ORD-11331,2026-01-20,CUST-9699,12262.23,UPI,0.00,0.00,,0.00,0.00,122.62,12139.61
ORD-11332,2026-01-10,CUST-9742,14453.79,Wallet,0.018,0.00,,260.17,46.83,144.54,14002.25
ORD-11333,2026-01-16,CUST-4243,2107.76,Card,0.02,0.00,,42.16,7.59,21.08,2036.93
ORD-11334,2026-01-13,CUST-8135,11875.93,UPI,0.00,0.00,,0.00,0.00,118.76,11757.17
ORD-11335,2026-01-22,CUST-4401,13130.43,UPI,0.00,0.00,,0.00,0.00,131.30,12999.13
ORD-11336,2026-01-26,CUST-5155,4479.22,UPI,0.00,0.00,,0.00,0.00,44.79,4434.43
ORD-11337,2026-01-29,CUST-9624,1368.16,UPI,0.00,0.00,,0.00,0.00,13.68,1354.48
ORD-11338,2026-01-11,CUST-3233,8128.20,UPI,0.00,0.00,,0.00,0.00,81.28,8046.92
ORD-11339,2026-01-07,CUST-6559,7184.16,UPI,0.00,0.00,,0.00,0.00,71.84,7112.32
ORD-11340,2026-01-07,CUST-6649,8900.95,Wallet,0.018,0.00,,160.22,28.84,89.01,8622.88
ORD-11341,2026-01-19,CUST-8799,7399.94,UPI,0.00,0.00,,0.00,0.00,74.00,7325.94
ORD-11342,2026-01-10,CUST-5439,14249.36,UPI,0.00,0.00,,0.00,0.00,142.49,14106.87
ORD-11343,2026-01-29,CUST-5317,4744.90,UPI,0.00,0.00,,0.00,0.00,47.45,4697.45
ORD-11344,2026-01-26,CUST-2447,1413.76,UPI,0.00,0.00,,0.00,0.00,14.14,1399.62
ORD-11345,2026-01-11,CUST-8151,4021.76,UPI,0.00,0.00,,0.00,0.00,40.22,3981.54
ORD-11346,2026-01-20,CUST-2672,10697.58,UPI,0.00,0.00,,0.00,0.00,106.98,10590.60
ORD-11347,2026-01-06,CUST-8734,8543.31,UPI,0.00,0.00,,0.00,0.00,85.43,8457.88
ORD-11348,2026-01-15,CUST-9428,12817.63,UPI,0.00,0.00,,0.00,0.00,128.18,12689.45
ORD-11349,2026-01-14,CUST-1766,10895.72,UPI,0.00,0.00,,0.00,0.00,108.96,10786.76
ORD-11350,2026-01-10,CUST-4513,3100.51,Wallet,0.018,0.00,,55.81,10.05,31.01,3003.64
ORD-11351,2026-01-25,CUST-8795,8263.41,UPI,0.00,0.00,,0.00,0.00,82.63,8180.78
ORD-11352,2026-01-28,CUST-7370,14839.05,UPI,0.00,0.00,,0.00,0.00,148.39,14690.66
ORD-11353,2026-01-19,CUST-6021,1881.96,UPI,0.00,0.00,,0.00,0.00,18.82,1863.14
ORD-11354,2026-01-17,CUST-6085,4640.99,UPI,0.00,0.00,,0.00,0.00,46.41,4594.58
ORD-11355,2026-01-05,CUST-3510,13226.29,UPI,0.00,0.00,,0.00,0.00,132.26,13094.03
ORD-11356,2026-01-20,CUST-9405,14011.26,Card,0.02,0.00,,280.23,50.44,140.11,13540.48
ORD-11357,2026-01-11,CUST-3971,5552.66,UPI,0.00,0.00,,0.00,0.00,55.53,5497.13
ORD-11358,2026-01-05,CUST-4345,2688.15,UPI,0.00,0.00,,0.00,0.00,26.88,2661.27
ORD-11359,2026-01-03,CUST-4554,2788.28,Card,0.02,0.00,,55.77,10.04,27.88,2694.59
ORD-11360,2026-01-07,CUST-8095,2972.73,UPI,0.00,0.00,,0.00,0.00,29.73,2943.00
ORD-11361,2026-01-11,CUST-6330,10051.63,UPI,0.00,0.00,,0.00,0.00,100.52,9951.11
ORD-11362,2026-01-18,CUST-2174,5710.15,UPI,0.00,0.00,,0.00,0.00,57.10,5653.05
ORD-11363,2026-01-09,CUST-5466,8584.47,Card,0.02,0.00,,171.69,30.90,85.84,8296.04
ORD-11364,2026-01-08,CUST-9434,4334.22,UPI,0.00,0.00,,0.00,0.00,43.34,4290.88
ORD-11365,2026-01-06,CUST-3765,8511.60,UPI,0.00,0.00,,0.00,0.00,85.12,8426.48
ORD-11366,2026-01-02,CUST-2422,8983.75,UPI,0.00,0.00,,0.00,0.00,89.84,8893.91
ORD-11367,2026-01-28,CUST-5749,525.33,NetBanking,0.015,0.00,,7.88,1.42,5.25,510.78
ORD-11368,2026-01-19,CUST-6463,2207.27,UPI,0.00,0.00,,0.00,0.00,22.07,2185.20
ORD-11369,2026-01-24,CUST-2313,14997.77,UPI,0.00,0.00,,0.00,0.00,149.98,14847.79
ORD-11370,2026-01-24,CUST-1320,13825.30,UPI,0.00,0.00,,0.00,0.00,138.25,13687.05
ORD-11371,2026-01-08,CUST-7854,6157.39,Wallet,0.018,0.00,,110.83,19.95,61.57,5965.04
ORD-11372,2026-01-03,CUST-4867,7358.62,UPI,0.00,0.00,,0.00,0.00,73.59,7285.03
ORD-11373,2026-01-08,CUST-9809,13353.54,Card,0.02,0.00,,267.07,48.07,133.54,12904.86
ORD-11374,2026-01-04,CUST-7404,1751.57,UPI,0.00,0.00,,0.00,0.00,17.52,1734.05
ORD-11375,2026-01-15,CUST-6560,11752.48,UPI,0.00,0.00,,0.00,0.00,117.52,11634.96
ORD-11376,2026-01-07,CUST-3523,898.93,UPI,0.00,0.00,,0.00,0.00,8.99,889.94
ORD-11377,2026-01-10,CUST-3001,5452.98,UPI,0.00,0.00,,0.00,0.00,54.53,5398.45
ORD-11378,2026-01-05,CUST-7035,2555.55,UPI,0.00,0.00,,0.00,0.00,25.56,2529.99
ORD-11379,2026-01-23,CUST-2724,3389.59,UPI,0.00,0.00,,0.00,0.00,33.90,3355.69
ORD-11380,2026-01-09,CUST-1209,2704.21,UPI,0.00,394.04,2026-01-12,0.00,0.00,27.04,2283.13
ORD-11381,2026-01-19,CUST-4110,2774.87,UPI,0.00,832.92,2026-01-22,0.00,0.00,27.75,1914.20
ORD-11382,2026-01-19,CUST-9475,10019.66,NetBanking,0.015,0.00,,150.29,27.05,100.20,9742.12
ORD-11383,2026-01-10,CUST-6917,7891.34,UPI,0.00,0.00,,0.00,0.00,78.91,7812.43
ORD-11384,2026-01-16,CUST-4845,1641.18,UPI,0.00,0.00,,0.00,0.00,16.41,1624.77
ORD-11385,2026-01-30,CUST-4329,13939.91,UPI,0.00,0.00,,0.00,0.00,139.40,13800.51
ORD-11386,2026-01-02,CUST-1235,9860.38,UPI,0.00,0.00,,0.00,0.00,98.60,9761.78
ORD-11387,2026-01-15,CUST-8173,3085.15,NetBanking,0.015,0.00,,46.28,8.33,30.85,2999.69
ORD-11388,2026-01-27,CUST-7400,10761.39,UPI,0.00,0.00,,0.00,0.00,107.61,10653.78
ORD-11389,2026-01-05,CUST-8777,4683.59,Card,0.02,0.00,,93.67,16.86,46.84,4526.22
ORD-11390,2026-01-15,CUST-2777,13242.51,UPI,0.00,0.00,,0.00,0.00,132.43,13110.08
ORD-11391,2026-01-24,CUST-2325,462.16,Card,0.02,192.07,2026-01-27,9.24,1.66,4.62,254.57
ORD-11392,2026-01-06,CUST-3869,7657.91,UPI,0.00,0.00,,0.00,0.00,76.58,7581.33
ORD-11393,2026-01-15,CUST-2918,5554.17,UPI,0.00,0.00,,0.00,0.00,55.54,5498.63
ORD-11394,2026-01-16,CUST-2824,14014.51,Card,0.02,0.00,,280.29,50.45,140.15,13543.62
ORD-11395,2026-01-21,CUST-6316,633.63,Card,0.02,0.00,,12.67,2.28,6.34,612.34
ORD-11396,2026-01-01,CUST-7382,1405.81,UPI,0.00,0.00,,0.00,0.00,14.06,1391.75
ORD-11397,2026-01-03,CUST-6002,7106.91,UPI,0.00,3259.16,2026-01-06,0.00,0.00,71.07,3776.68
ORD-11398,2026-01-04,CUST-4622,6438.37,UPI,0.00,0.00,,0.00,0.00,64.38,6373.99
ORD-11399,2026-01-01,CUST-5151,11484.18,Wallet,0.018,0.00,,206.72,37.21,114.84,11125.41
ORD-11400,2026-01-03,CUST-3892,10145.89,Card,0.02,0.00,,202.92,36.53,101.46,9804.98
ORD-11401,2026-01-20,CUST-4718,4250.26,International Card,0.03,0.00,,127.51,22.95,42.50,4057.30
ORD-11402,2026-01-29,CUST-1191,308.90,UPI,0.00,118.81,2026-02-02,0.00,0.00,3.09,187.00
ORD-11403,2026-01-30,CUST-5335,6823.00,Wallet,0.018,0.00,,122.81,22.11,68.23,6609.85
ORD-11404,2026-01-13,CUST-6494,1160.51,UPI,0.00,0.00,,0.00,0.00,11.61,1148.90
ORD-11405,2026-01-13,CUST-9817,8815.74,UPI,0.00,0.00,,0.00,0.00,88.16,8727.58
ORD-11406,2026-01-15,CUST-2568,12487.00,Card,0.02,0.00,,249.74,44.95,124.87,12067.44
ORD-11407,2026-01-08,CUST-8903,13700.67,UPI,0.00,6448.28,2026-01-13,0.00,0.00,137.01,7115.38
ORD-11408,2026-01-05,CUST-7009,13369.58,Card,0.02,0.00,,267.39,48.13,133.70,12920.36
ORD-11409,2026-01-25,CUST-2394,3850.52,UPI,0.00,0.00,,0.00,0.00,38.51,3812.01
ORD-11410,2026-01-03,CUST-4620,12531.24,UPI,0.00,0.00,,0.00,0.00,125.31,12405.93
ORD-11411,2026-01-20,CUST-3650,9579.56,UPI,0.00,0.00,,0.00,0.00,95.80,9483.76
ORD-11412,2026-01-14,CUST-6501,12765.85,UPI,0.00,0.00,,0.00,0.00,127.66,12638.19
ORD-11413,2026-01-29,CUST-5976,8321.94,Card,0.02,0.00,,166.44,29.96,83.22,8042.32
ORD-11414,2026-01-16,CUST-6264,9972.97,UPI,0.00,3060.37,2026-01-19,0.00,0.00,99.73,6812.87
ORD-11415,2026-01-09,CUST-7755,907.16,UPI,0.00,0.00,,0.00,0.00,9.07,898.09
ORD-11416,2026-01-17,CUST-7222,3147.52,UPI,0.00,0.00,,0.00,0.00,31.48,3116.04
ORD-11417,2026-01-25,CUST-9593,12000.58,UPI,0.00,0.00,,0.00,0.00,120.01,11880.57
ORD-11418,2026-01-20,CUST-1225,4081.66,UPI,0.00,0.00,,0.00,0.00,40.82,4040.84
ORD-11419,2026-01-18,CUST-4727,11549.36,UPI,0.00,0.00,,0.00,0.00,115.49,11433.87
ORD-11420,2026-01-22,CUST-7558,14130.93,NetBanking,0.015,0.00,,211.96,38.15,141.31,13739.51
ORD-11421,2026-01-28,CUST-1581,8519.74,Card,0.02,0.00,,170.39,30.67,85.20,8233.48
ORD-11422,2026-01-27,CUST-3268,8037.10,UPI,0.00,3708.48,2026-01-30,0.00,0.00,80.37,4248.25
ORD-11423,2026-01-14,CUST-5134,2331.25,International Card,0.03,0.00,,69.94,12.59,23.31,2225.41
ORD-11424,2026-01-01,CUST-2963,12648.22,International Card,0.03,0.00,,379.45,68.30,126.48,12073.99
ORD-11425,2026-01-30,CUST-7166,13618.47,UPI,0.00,0.00,,0.00,0.00,136.18,13482.29
ORD-11426,2026-01-03,CUST-9101,10340.98,International Card,0.03,0.00,,310.23,55.84,103.41,9871.50
ORD-11427,2026-01-30,CUST-5607,1019.33,UPI,0.00,0.00,,0.00,0.00,10.19,1009.14
ORD-11428,2026-01-27,CUST-3224,11542.00,Card,0.02,0.00,,230.84,41.55,115.42,11154.19
ORD-11429,2026-01-06,CUST-1837,14540.38,Card,0.02,0.00,,290.81,52.35,145.40,14051.82
ORD-11430,2026-01-05,CUST-5647,8968.90,UPI,0.00,0.00,,0.00,0.00,89.69,8879.21
ORD-11431,2026-01-19,CUST-5357,1863.31,UPI,0.00,0.00,,0.00,0.00,18.63,1844.68
ORD-11432,2026-01-11,CUST-5784,4298.93,UPI,0.00,0.00,,0.00,0.00,42.99,4255.94
ORD-11433,2026-01-23,CUST-1292,13391.45,UPI,0.00,0.00,,0.00,0.00,133.91,13257.54
ORD-11434,2026-01-10,CUST-3374,1384.94,UPI,0.00,197.19,2026-01-14,0.00,0.00,13.85,1173.90
ORD-11435,2026-01-04,CUST-2763,8482.33,UPI,0.00,0.00,,0.00,0.00,84.82,8397.51
ORD-11436,2026-01-05,CUST-5439,11786.16,NetBanking,0.015,0.00,,176.79,31.82,117.86,11459.69
ORD-11437,2026-01-29,CUST-8869,12710.88,Card,0.02,0.00,,254.22,45.76,127.11,12283.79
ORD-11438,2026-01-11,CUST-1028,11929.59,UPI,0.00,0.00,,0.00,0.00,119.30,11810.29
ORD-11439,2026-01-17,CUST-6755,12561.61,UPI,0.00,0.00,,0.00,0.00,125.62,12435.99
ORD-11440,2026-01-02,CUST-4581,1909.49,UPI,0.00,0.00,,0.00,0.00,19.09,1890.40
ORD-11441,2026-01-25,CUST-1614,13045.91,UPI,0.00,0.00,,0.00,0.00,130.46,12915.45
ORD-11442,2026-01-02,CUST-6906,9426.49,Wallet,0.018,0.00,,169.68,30.54,94.26,9132.01
ORD-11443,2026-01-29,CUST-7941,7523.42,UPI,0.00,0.00,,0.00,0.00,75.23,7448.19
ORD-11444,2026-01-19,CUST-4845,2337.66,UPI,0.00,0.00,,0.00,0.00,23.38,2314.28
ORD-11445,2026-01-13,CUST-9128,325.73,Card,0.02,0.00,,6.51,1.17,3.26,314.79
ORD-11446,2026-01-27,CUST-1604,4391.64,NetBanking,0.015,0.00,,65.87,11.86,43.92,4269.99
ORD-11447,2026-01-29,CUST-8320,6169.79,Card,0.02,0.00,,123.40,22.21,61.70,5962.48
ORD-11448,2026-01-06,CUST-6780,8489.72,UPI,0.00,0.00,,0.00,0.00,84.90,8404.82
ORD-11449,2026-01-23,CUST-8846,286.80,UPI,0.00,0.00,,0.00,0.00,2.87,283.93
ORD-11450,2026-01-21,CUST-2069,10660.69,Wallet,0.018,0.00,,191.89,34.54,106.61,10327.65
ORD-11451,2026-01-28,CUST-1519,8620.04,NetBanking,0.015,0.00,,129.30,23.27,86.20,8381.27
ORD-11452,2026-01-15,CUST-1597,1481.97,Card,0.02,0.00,,29.64,5.34,14.82,1432.17
ORD-11453,2026-01-27,CUST-9780,11899.60,UPI,0.00,0.00,,0.00,0.00,119.00,11780.60
ORD-11454,2026-01-15,CUST-5798,1939.03,UPI,0.00,0.00,,0.00,0.00,19.39,1919.64
ORD-11455,2026-01-17,CUST-3855,8095.51,Card,0.02,0.00,,161.91,29.14,80.96,7823.50
ORD-11456,2026-01-11,CUST-4768,7944.64,UPI,0.00,0.00,,0.00,0.00,79.45,7865.19
ORD-11457,2026-01-06,CUST-5311,11772.60,UPI,0.00,0.00,,0.00,0.00,117.73,11654.87
ORD-11458,2026-01-25,CUST-9940,1045.00,Card,0.02,0.00,,20.90,3.76,10.45,1009.89
ORD-11459,2026-01-09,CUST-4671,8934.53,UPI,0.00,0.00,,0.00,0.00,89.35,8845.18
ORD-11460,2026-01-24,CUST-9444,9847.65,Card,0.02,0.00,,196.95,35.45,98.48,9516.77
ORD-11461,2026-01-14,CUST-7691,4430.45,UPI,0.00,0.00,,0.00,0.00,44.30,4386.15
ORD-11462,2026-01-18,CUST-1550,6684.05,NetBanking,0.015,0.00,,100.26,18.05,66.84,6498.90
ORD-11463,2026-01-13,CUST-5409,1225.71,UPI,0.00,0.00,,0.00,0.00,12.26,1213.45
ORD-11464,2026-01-29,CUST-7843,10229.69,UPI,0.00,0.00,,0.00,0.00,102.30,10127.39
ORD-11465,2026-01-06,CUST-2079,4161.49,UPI,0.00,0.00,,0.00,0.00,41.61,4119.88
ORD-11466,2026-01-10,CUST-8982,13405.12,UPI,0.00,0.00,,0.00,0.00,134.05,13271.07
ORD-11467,2026-01-18,CUST-9791,6548.00,Card,0.02,0.00,,130.96,23.57,65.48,6327.99
ORD-11468,2026-01-07,CUST-3653,2197.68,UPI,0.00,0.00,,0.00,0.00,21.98,2175.70
ORD-11469,2026-01-01,CUST-3514,5331.44,Card,0.02,0.00,,106.63,19.19,53.31,5152.31
ORD-11470,2026-01-24,CUST-1789,6039.36,Card,0.02,0.00,,120.79,21.74,60.39,5836.44
ORD-11471,2026-01-24,CUST-6389,13125.00,UPI,0.00,0.00,,0.00,0.00,131.25,12993.75
ORD-11472,2026-01-23,CUST-2231,9579.99,UPI,0.00,0.00,,0.00,0.00,95.80,9484.19
ORD-11473,2026-01-16,CUST-1421,9900.45,UPI,0.00,0.00,,0.00,0.00,99.00,9801.45
ORD-11474,2026-01-11,CUST-2564,10473.15,UPI,0.00,0.00,,0.00,0.00,104.73,10368.42
ORD-11475,2026-01-28,CUST-2308,8243.57,UPI,0.00,0.00,,0.00,0.00,82.44,8161.13
ORD-11476,2026-01-14,CUST-5811,10220.16,NetBanking,0.015,0.00,,153.30,27.59,102.20,9937.07
ORD-11477,2026-01-26,CUST-5480,5461.84,NetBanking,0.015,0.00,,81.93,14.75,54.62,5310.54
ORD-11478,2026-01-30,CUST-9934,257.93,UPI,0.00,0.00,,0.00,0.00,2.58,255.35
ORD-11479,2026-01-14,CUST-4632,12017.57,UPI,0.00,0.00,,0.00,0.00,120.18,11897.39
ORD-11480,2026-01-28,CUST-1556,1658.49,UPI,0.00,0.00,,0.00,0.00,16.58,1641.91
