settlement_id,settlement_date,order_id,claimed_gross_amount,claimed_mdr_amount,claimed_gst_on_mdr,claimed_tds,claimed_refund_deducted,claimed_net_amount
SET-20260115,2026-01-15,ORD-11479,12017.57,0.00,0.00,120.18,0.00,11897.39
SET-20260129,2026-01-29,ORD-11480,1658.49,0.00,0.00,16.58,0.00,1641.91
SET-20260113,2026-01-13,ORD-11481,12884.03,0.00,0.00,128.84,0.00,12755.19
SET-20260202,2026-02-02,ORD-11482,3614.87,0.00,0.00,36.15,0.00,3578.72
SET-20260106,2026-01-06,ORD-11483,12448.20,0.00,0.00,124.48,0.00,12323.72
SET-20260127,2026-01-27,ORD-11484,5192.91,0.00,0.00,51.93,0.00,5140.98
SET-20260202,2026-02-02,ORD-11485,7002.56,0.00,0.00,70.03,0.00,6932.53
SET-20260126,2026-01-26,ORD-11486,10033.87,200.68,36.12,100.34,0.00,9696.73
SET-20260130,2026-01-30,ORD-11487,14089.03,0.00,0.00,140.89,0.00,13948.14
SET-20260129,2026-01-29,ORD-11488,12955.29,0.00,0.00,129.55,0.00,12825.74
SET-20260122,2026-01-22,ORD-11489,1296.31,38.89,7.00,12.96,0.00,1237.46
SET-20260112,2026-01-12,ORD-11490,4703.75,0.00,0.00,47.04,1527.74,3128.97
SET-20260107,2026-01-07,ORD-11491,7085.04,0.00,0.00,70.85,0.00,7014.19
SET-20260129,2026-01-29,ORD-11492,1154.61,20.78,3.74,11.55,0.00,1118.54
SET-20260127,2026-01-27,ORD-11493,7897.71,157.95,28.43,78.98,0.00,7632.35
SET-20260105,2026-01-05,ORD-11494,7767.82,116.52,20.97,77.68,3120.35,4432.30
SET-20260109,2026-01-09,ORD-11495,422.33,0.00,0.00,4.22,0.00,418.11
SET-20260108,2026-01-08,ORD-11496,6506.61,130.13,23.42,130.13,0.00,6287.99
SET-20260129,2026-01-29,ORD-11497,13146.26,236.63,42.59,131.46,0.00,12735.58
SET-20260119,2026-01-19,ORD-11498,8348.07,125.22,22.54,83.48,0.00,8116.83
SET-20260102,2026-01-02,ORD-11499,4426.58,79.68,14.34,44.27,0.00,4288.29
SET-20260112,2026-01-12,ORD-11500,8781.12,175.62,31.61,87.81,0.00,8486.08
SET-20260130,2026-01-30,ORD-11501,11868.31,178.02,32.04,118.68,0.00,11539.57
SET-20260109,2026-01-09,ORD-11502,2858.92,0.00,0.00,28.59,0.00,2830.33
SET-20260112,2026-01-12,ORD-11503,12151.54,0.00,0.00,121.52,0.00,12030.02
SET-20260105,2026-01-05,ORD-11504,14049.09,280.98,50.58,140.49,0.00,13577.04
SET-20260113,2026-01-13,ORD-11505,14633.62,263.41,47.41,146.34,0.00,14176.46
SET-20260105,2026-01-05,ORD-11506,3119.19,0.00,0.00,31.19,0.00,3088.00
SET-20260122,2026-01-22,ORD-11507,13986.86,0.00,0.00,139.87,0.00,13846.99
SET-20260109,2026-01-09,ORD-11508,13580.88,0.00,0.00,135.81,0.00,13445.07
SET-20260128,2026-01-28,ORD-11509,4474.82,89.50,16.11,44.75,0.00,4324.46
SET-20260119,2026-01-19,ORD-11510,11229.57,0.00,0.00,112.30,0.00,11117.27
SET-20260112,2026-01-12,ORD-11511,6843.00,136.86,24.63,68.43,0.00,6613.08
SET-20260127,2026-01-27,ORD-11512,10409.39,208.19,37.47,104.09,0.00,10059.64
SET-20260130,2026-01-30,ORD-11513,4272.82,76.91,13.84,42.73,0.00,4139.34
SET-20260127,2026-01-27,ORD-11514,13653.28,245.76,44.24,136.53,0.00,13226.75
SET-20260112,2026-01-12,ORD-11515,4689.79,0.00,0.00,46.90,0.00,4642.89
SET-20260119,2026-01-19,ORD-11516,4106.84,102.67,0.00,41.07,0.00,4065.77
SET-20260123,2026-01-23,ORD-11517,6633.24,0.00,0.00,66.33,0.00,6566.91
SET-20260109,2026-01-09,ORD-11518,4130.70,82.61,14.87,41.31,0.00,3991.91
SET-20260126,2026-01-26,ORD-11519,7089.21,127.61,22.97,70.89,0.00,6867.74
SET-20260107,2026-01-07,ORD-11520,5501.64,0.00,0.00,55.02,0.00,5446.62
SET-20260130,2026-01-30,ORD-11521,13531.25,243.56,43.84,135.31,0.00,13108.54
SET-20260105,2026-01-05,ORD-11522,254.11,0.00,0.00,2.54,0.00,251.57
SET-20260130,2026-01-30,ORD-11523,12910.86,258.22,46.48,129.11,0.00,12477.05
SET-20260113,2026-01-13,UNKNOWN-6446,5472.67,0.00,0.00,54.73,500.00,5417.94
SET-20260112,2026-01-12,ORD-11525,6357.85,114.44,20.60,63.58,0.00,6159.23
SET-20260105,2026-01-05,ORD-11526,5818.07,116.36,20.94,58.18,0.00,5622.59
SET-20260113,2026-01-13,ORD-11527,6296.81,113.34,20.40,62.97,1291.72,4808.38
SET-20260129,2026-01-29,ORD-11528,8331.54,166.63,29.99,83.32,0.00,8051.60
SET-20260112,2026-01-12,ORD-11529,10885.35,163.28,29.39,108.85,0.00,10583.83
SET-20260108,2026-01-08,ORD-11530,2105.57,37.90,6.82,21.06,0.00,2039.79
SET-20260127,2026-01-27,ORD-11531,5864.39,117.29,21.11,58.64,0.00,5667.35
SET-20260112,2026-01-12,ORD-11532,10160.52,0.00,0.00,101.61,0.00,10058.91
SET-20260119,2026-01-19,ORD-11533,2375.82,47.52,8.55,23.76,0.00,2295.99
SET-20260119,2026-01-19,ORD-11534,6812.23,0.00,0.00,68.12,0.00,6744.11
SET-20260119,2026-01-19,ORD-11535,6321.94,0.00,0.00,63.22,0.00,6258.72
SET-20260119,2026-01-19,ORD-11536,6115.85,110.09,19.82,61.16,0.00,5924.78
SET-20260129,2026-01-29,ORD-11537,5560.29,111.21,20.02,55.60,0.00,5373.46
SET-20260121,2026-01-21,ORD-11538,9104.96,0.00,0.00,91.05,0.00,9013.91
SET-20260123,2026-01-23,ORD-11539,6653.50,133.07,23.95,66.54,0.00,6429.94
SET-20260123,2026-01-23,ORD-11540,8141.79,146.55,26.38,81.42,0.00,7887.44
SET-20260105,2026-01-05,ORD-11541,13185.63,0.00,0.00,131.86,0.00,13053.77
SET-20260123,2026-01-23,ORD-11542,12848.36,192.73,34.69,128.48,0.00,12492.46
SET-20260105,2026-01-05,ORD-11543,2562.56,38.44,6.92,25.63,0.00,2491.57
SET-20260119,2026-01-19,ORD-11544,10645.23,159.68,28.74,106.45,0.00,10350.36
SET-20260126,2026-01-26,ORD-11545,6001.57,0.00,0.00,60.02,0.00,5941.55
SET-20260126,2026-01-26,ORD-11546,8096.61,0.00,0.00,80.97,0.00,8015.64
SET-20260121,2026-01-21,ORD-11547,2668.11,53.36,9.60,26.68,0.00,2578.47
SET-20260128,2026-01-28,ORD-11548,13557.62,0.00,0.00,135.58,0.00,13422.04
SET-20260119,2026-01-19,ORD-11549,11152.26,0.00,0.00,111.52,0.00,11040.74
SET-20260114,2026-01-14,ORD-11550,6146.84,0.00,0.00,61.47,0.00,6085.37
SET-20260105,2026-01-05,ORD-11551,243.09,0.00,0.00,2.43,0.00,240.66
SET-20260105,2026-01-05,ORD-11552,9614.78,0.00,0.00,96.15,0.00,9518.63
SET-20260202,2026-02-02,ORD-11553,14952.75,0.00,0.00,149.53,0.00,14803.22
SET-20260126,2026-01-26,ORD-11554,8944.07,0.00,0.00,89.44,5065.79,3788.84
SET-20260126,2026-01-26,ORD-11555,10996.92,0.00,0.00,109.97,0.00,10886.95
SET-20260126,2026-01-26,ORD-11556,13962.08,0.00,0.00,139.62,0.00,13822.46
SET-20260119,2026-01-19,ORD-11557,12079.31,0.00,0.00,120.79,0.00,11958.52
SET-20260127,2026-01-27,ORD-11558,424.58,0.00,0.00,4.25,0.00,420.33
SET-20260130,2026-01-30,ORD-11559,9094.17,0.00,0.00,90.94,0.00,9003.23
SET-20260128,2026-01-28,ORD-11560,7921.80,0.00,0.00,79.22,4645.98,3196.60
SET-20260112,2026-01-12,ORD-11561,2902.85,58.06,10.45,29.03,0.00,2805.31
SET-20260119,2026-01-19,ORD-11562,6220.98,0.00,0.00,62.21,0.00,6158.77
SET-20260120,2026-01-20,ORD-11563,8933.89,0.00,0.00,89.34,0.00,8844.55
SET-20260112,2026-01-12,ORD-11564,14919.99,0.00,0.00,149.20,0.00,14770.79
SET-20260102,2026-01-02,ORD-11565,838.92,0.00,0.00,8.39,0.00,830.53
SET-20260130,2026-01-30,ORD-11566,9882.60,0.00,0.00,98.83,0.00,9783.77
SET-20260113,2026-01-13,ORD-11567,14393.56,287.87,51.82,143.94,0.00,13909.93
SET-20260108,2026-01-08,ORD-11568,10028.69,0.00,0.00,100.29,0.00,9928.40
SET-20260129,2026-01-29,ORD-11569,3338.26,0.00,0.00,33.38,0.00,3304.88
SET-20260122,2026-01-22,ORD-11570,11857.62,0.00,0.00,118.58,0.00,11739.04
SET-20260108,2026-01-08,ORD-11571,1876.39,37.53,6.76,18.76,0.00,1813.34
SET-20260123,2026-01-23,ORD-11572,1420.01,28.40,5.11,14.20,0.00,1372.30
SET-20260126,2026-01-26,ORD-11573,2750.77,55.02,9.90,27.51,0.00,2658.34
SET-20260109,2026-01-09,ORD-11574,8001.78,160.04,28.81,80.02,4472.03,3260.88
SET-20260112,2026-01-12,ORD-11575,11096.56,221.93,39.95,110.97,0.00,10723.71
SET-20260122,2026-01-22,ORD-11576,886.76,17.74,3.19,8.87,0.00,856.96
SET-20260107,2026-01-07,ORD-11577,1341.74,0.00,0.00,13.42,0.00,1328.32
SET-20260129,2026-01-29,ORD-11578,4351.81,65.28,11.75,43.52,0.00,4231.26
SET-20260120,2026-01-20,ORD-11579,4913.09,98.26,17.69,49.13,0.00,4748.01
SET-20260121,2026-01-21,ORD-11580,1237.50,18.56,3.34,12.38,0.00,1203.22
SET-20260120,2026-01-20,ORD-11581,9243.15,184.86,33.27,92.43,0.00,8932.59
SET-20260115,2026-01-15,ORD-11582,13593.44,203.90,36.70,135.93,0.00,13216.91
SET-20260122,2026-01-22,ORD-11583,5474.58,0.00,0.00,54.75,0.00,5419.83
SET-20260115,2026-01-15,ORD-11584,14725.42,0.00,0.00,147.25,0.00,14578.17
SET-20260105,2026-01-05,ORD-11585,7274.39,0.00,0.00,72.74,0.00,7201.65
SET-20260126,2026-01-26,ORD-11586,3970.56,71.47,12.86,39.71,0.00,3846.52
SET-20260119,2026-01-19,ORD-11587,11411.72,171.18,30.81,114.12,0.00,11095.61
SET-20260105,2026-01-05,ORD-11588,7089.48,0.00,0.00,70.89,0.00,7018.59
SET-20260116,2026-01-16,ORD-11589,1424.53,25.64,4.62,14.25,0.00,1380.02
SET-20260106,2026-01-06,ORD-11590,6691.45,167.29,24.09,66.91,0.00,6466.62
SET-20260108,2026-01-08,ORD-11591,1254.62,18.82,3.39,12.55,0.00,1219.86
SET-20260128,2026-01-28,ORD-11592,1789.73,0.00,0.00,17.90,669.93,1101.90
SET-20260115,2026-01-15,ORD-11593,8203.21,147.66,26.58,82.03,0.00,7946.94
SET-20260130,2026-01-30,ORD-11594,8628.25,0.00,0.00,86.28,0.00,8541.97
SET-20260102,2026-01-02,ORD-11595,8249.39,0.00,0.00,82.49,0.00,8166.90
SET-20260105,2026-01-05,ORD-11596,13058.26,261.17,47.01,130.58,0.00,12619.50
SET-20260126,2026-01-26,ORD-11597,13602.62,0.00,0.05,136.03,0.00,13466.59
SET-20260128,2026-01-28,ORD-11598,7305.60,0.00,0.00,73.06,0.00,7232.54
SET-20260105,2026-01-05,ORD-11599,13732.24,0.00,0.00,137.32,0.00,13594.92
SET-20260112,2026-01-12,ORD-11600,8374.60,0.00,0.00,83.75,3853.88,4436.97
SET-20260112,2026-01-12,ORD-11601,5021.54,75.32,13.56,50.22,0.00,4882.44
SET-20260123,2026-01-23,ORD-11602,11224.01,0.00,0.00,112.24,3636.32,7475.45
SET-20260116,2026-01-16,ORD-11603,14465.96,289.32,52.08,144.66,4558.05,9421.85
SET-20260119,2026-01-19,ORD-11604,1599.43,31.99,5.76,15.99,0.00,1545.69
SET-20260107,2026-01-07,ORD-11605,2279.39,45.59,8.21,22.79,0.00,2202.80
SET-20260202,2026-02-02,ORD-11606,13929.58,250.73,45.13,139.30,0.00,13494.42
SET-20260113,2026-01-13,ORD-11607,1354.31,0.00,0.00,13.54,0.00,1340.77
SET-20260112,2026-01-12,ORD-11608,13457.73,269.15,48.45,134.58,0.00,13005.55
SET-20260119,2026-01-19,ORD-11609,12063.97,301.60,43.43,120.64,0.00,11658.62
SET-20260130,2026-01-30,ORD-11610,1265.32,0.00,0.00,12.65,0.00,1252.67
SET-20260119,2026-01-19,ORD-11611,661.96,11.92,2.15,6.62,0.00,641.27
SET-20260119,2026-01-19,ORD-11612,5566.23,0.00,0.00,55.66,0.00,5510.57
SET-20260123,2026-01-23,ORD-11613,14243.96,0.00,0.00,142.44,0.00,14101.52
SET-20260126,2026-01-26,ORD-11614,3276.09,49.14,8.85,32.76,0.00,3185.34
SET-20260130,2026-01-30,ORD-11615,2999.25,59.99,10.80,29.99,0.00,2898.47
SET-20260112,2026-01-12,ORD-11616,1032.45,0.00,0.00,10.32,0.00,511.07
SET-20260119,2026-01-19,ORD-11617,4173.80,83.48,15.03,41.74,0.00,4033.55
SET-20260119,2026-01-19,ORD-11618,5377.09,0.00,0.00,53.77,0.00,5323.32
SET-20260105,2026-01-05,ORD-11619,7167.62,143.35,25.80,71.68,0.00,6926.79
SET-20260106,2026-01-06,ORD-11620,7545.17,0.00,0.00,75.45,0.00,7469.72
SET-20260105,2026-01-05,ORD-11621,14776.95,265.99,47.88,147.77,0.00,14315.31
SET-20260127,2026-01-27,ORD-11622,6916.93,0.00,0.00,69.17,0.00,6847.76
SET-20260119,2026-01-19,ORD-11623,5723.47,0.00,0.00,57.23,0.00,5666.24
SET-20260130,2026-01-30,ORD-11624,7883.61,0.00,0.00,78.84,0.00,7804.77
SET-20260114,2026-01-14,ORD-11625,4092.78,0.00,0.00,40.93,0.00,4051.85
SET-20260114,2026-01-14,ORD-11626,10314.83,206.30,37.13,103.15,0.00,9968.25
SET-20260123,2026-01-23,ORD-11627,12651.83,253.04,45.55,126.52,0.00,12226.72
SET-20260102,2026-01-02,ORD-11628,4436.63,0.00,0.00,44.37,0.00,4392.26
SET-20260130,2026-01-30,ORD-11629,12226.67,0.00,0.00,122.27,5438.66,6665.74
SET-20260119,2026-01-19,ORD-11630,8671.63,0.00,0.00,86.72,0.00,8584.91
SET-20260105,2026-01-05,ORD-11631,10110.25,181.98,32.76,101.10,0.00,9794.41
SET-20260119,2026-01-19,ORD-11632,6477.94,0.00,0.00,64.78,0.00,6413.16
SET-20260122,2026-01-22,ORD-11633,7381.78,0.00,0.00,73.82,0.00,7307.96
SET-20260130,2026-01-30,ORD-11634,10768.96,0.00,0.00,107.69,0.00,10661.27
SET-20260127,2026-01-27,ORD-11635,8403.65,0.00,0.00,84.04,0.00,8319.61
SET-20260112,2026-01-12,ORD-11636,10604.28,0.00,0.00,106.04,0.00,10498.24
SET-20260127,2026-01-27,ORD-11637,13471.85,0.00,0.00,134.72,0.00,13337.13
SET-20260102,2026-01-02,ORD-11638,13694.96,273.90,49.30,136.95,0.00,13234.81
SET-20260119,2026-01-19,ORD-11639,14343.46,286.87,51.64,143.43,0.00,13861.52
SET-20260112,2026-01-12,ORD-11640,2689.52,40.34,7.26,26.90,0.00,2615.02
SET-20260127,2026-01-27,ORD-11641,4164.53,83.29,14.99,41.65,0.00,4024.60
SET-20260116,2026-01-16,ORD-11642,9194.89,0.00,0.00,91.95,0.00,9102.94
SET-20260120,2026-01-20,ORD-11643,7295.93,0.00,0.00,72.96,0.00,7222.97
SET-20260115,2026-01-15,ORD-11644,8449.95,126.75,22.82,84.50,0.00,8215.88
SET-20260120,2026-01-20,ORD-11645,5145.32,77.18,13.89,51.45,2754.80,2248.00
SET-20260119,2026-01-19,ORD-11646,7558.08,151.16,27.21,75.58,4049.44,3254.69
SET-20260128,2026-01-28,ORD-11647,2246.03,0.00,0.00,22.46,0.00,2223.57
SET-20260114,2026-01-14,ORD-11648,6429.27,115.73,20.83,64.29,0.00,6228.42
SET-20260129,2026-01-29,ORD-11649,6079.91,0.00,0.00,60.80,0.00,6019.11
SET-20260119,2026-01-19,ORD-11650,1359.41,0.00,0.00,13.59,0.00,1345.82
SET-20260129,2026-01-29,ORD-11651,10097.55,0.00,0.00,100.98,0.00,9996.57
SET-20260102,2026-01-02,ORD-11652,2120.79,42.42,7.64,21.21,0.00,1024.76
SET-20260105,2026-01-05,ORD-11653,9179.00,165.22,29.74,91.79,0.00,8892.25
SET-20260122,2026-01-22,ORD-11654,14431.71,288.63,51.95,144.32,0.00,13946.81
SET-20260121,2026-01-21,ORD-11655,3740.32,74.81,13.47,37.40,0.00,3614.64
SET-20260120,2026-01-20,ORD-11656,8493.16,169.86,30.57,84.93,0.00,8207.80
SET-20260105,2026-01-05,ORD-11657,8304.72,166.09,29.90,83.05,0.00,8025.68
SET-20260122,2026-01-22,ORD-11658,12571.85,0.00,0.00,125.72,0.00,12446.13
SET-20260122,2026-01-22,ORD-11659,3097.04,46.46,8.36,30.97,0.00,3011.25
SET-20260126,2026-01-26,ORD-11660,13148.48,262.97,47.33,131.48,0.00,12706.70
SET-20260112,2026-01-12,ORD-11661,14427.75,0.00,0.00,144.28,0.00,14283.47
SET-20260105,2026-01-05,ORD-11662,9135.42,0.00,0.00,91.35,0.00,9044.07
SET-20260126,2026-01-26,ORD-11663,12862.72,0.00,0.00,128.63,0.00,12734.09
SET-20260126,2026-01-26,ORD-11664,3649.06,72.98,13.14,36.49,0.00,3526.45
SET-20260115,2026-01-15,ORD-11665,4531.54,0.00,0.00,45.32,0.00,4486.22
SET-20260109,2026-01-09,ORD-11666,11050.66,0.00,0.00,110.51,0.00,10940.15
SET-20260126,2026-01-26,ORD-11667,11245.44,0.00,0.00,112.45,0.00,11132.99
SET-20260128,2026-01-28,ORD-11668,7423.95,148.48,26.73,74.24,0.00,7174.50
SET-20260120,2026-01-20,ORD-11669,10857.50,217.15,39.09,108.58,0.00,10492.68
SET-20260113,2026-01-13,ORD-11670,5867.47,0.00,0.00,58.67,0.00,5808.80
SET-20260102,2026-01-02,ORD-11671,3041.84,45.63,8.21,30.42,0.00,2957.58
SET-20260119,2026-01-19,ORD-11672,1939.85,58.20,10.48,19.40,0.00,1851.77
SET-20260105,2026-01-05,ORD-11673,11075.79,0.00,0.00,110.76,0.00,10965.03
SET-20260119,2026-01-19,ORD-11674,4825.65,86.86,15.63,48.26,0.00,4674.90
SET-20260108,2026-01-08,ORD-11675,9446.97,0.00,0.00,94.47,0.00,9352.50
SET-20260112,2026-01-12,UNKNOWN-7854,2846.85,51.24,9.22,28.47,500.00,2757.92
SET-20260128,2026-01-28,ORD-11677,6836.44,0.00,0.00,68.36,0.00,6768.08
SET-20260128,2026-01-28,ORD-11678,8574.77,0.00,0.00,85.75,0.00,8489.02
SET-20260126,2026-01-26,ORD-11679,9828.98,147.43,26.54,98.29,0.00,9556.72
SET-20260119,2026-01-19,ORD-11680,8737.87,0.00,0.00,87.38,0.00,8650.49
SET-20260115,2026-01-15,ORD-11681,12600.52,189.01,34.02,126.01,0.00,12251.48
SET-20260119,2026-01-19,ORD-11682,2105.46,42.11,7.58,21.05,0.00,2034.72
SET-20260114,2026-01-14,ORD-11683,6686.82,0.00,0.00,66.87,0.00,6619.95
SET-20260119,2026-01-19,ORD-11684,7356.13,147.12,26.48,73.56,0.00,7108.97
SET-20260119,2026-01-19,ORD-11685,1284.03,19.26,3.47,12.84,0.00,1248.46
SET-20260119,2026-01-19,ORD-11686,1830.55,36.61,6.59,36.61,0.00,1769.04
SET-20260202,2026-02-02,ORD-11687,10947.60,164.21,29.56,109.48,0.00,10644.35
SET-20260202,2026-02-02,ORD-11688,9713.47,194.27,34.97,97.13,0.00,9387.10
SET-20260116,2026-01-16,ORD-11689,11592.63,231.85,41.73,115.93,0.00,11203.12
SET-20260112,2026-01-12,ORD-11690,7860.92,157.22,28.30,78.61,0.00,7596.79
SET-20260130,2026-01-30,ORD-11691,1288.74,0.00,0.00,12.89,0.00,1275.85
SET-20260108,2026-01-08,ORD-11692,9300.56,0.00,0.00,93.01,0.00,9207.55
SET-20260108,2026-01-08,UNKNOWN-8655,11258.92,0.00,0.00,112.59,500.00,11146.33
SET-20260102,2026-01-02,ORD-11694,11127.60,0.00,0.00,111.28,0.00,11016.32
SET-20260112,2026-01-12,ORD-11695,2077.29,0.00,0.00,20.77,0.00,2056.52
SET-20260119,2026-01-19,ORD-11696,4116.81,82.34,14.82,41.17,0.00,3978.48
SET-20260115,2026-01-15,ORD-11697,8493.90,169.88,30.58,84.94,0.00,8208.50
SET-20260120,2026-01-20,ORD-11698,296.58,0.00,0.00,2.97,43.30,250.31
SET-20260115,2026-01-15,ORD-11699,3708.64,0.00,0.00,37.09,0.00,3671.55
SET-20260106,2026-01-06,ORD-11700,10489.82,0.00,0.00,104.90,0.00,10384.92
SET-20260120,2026-01-20,ORD-11701,6229.26,0.00,0.00,62.29,0.00,6166.97
SET-20260119,2026-01-19,ORD-11702,13939.37,0.00,0.00,139.39,0.00,13799.98
SET-20260119,2026-01-19,ORD-11703,7047.78,105.72,19.03,70.48,0.00,6852.55
SET-20260112,2026-01-12,ORD-11704,12190.07,0.00,0.00,121.90,0.00,12068.17
SET-20260122,2026-01-22,ORD-11705,8781.55,0.00,0.00,87.82,0.00,8693.73
SET-20260126,2026-01-26,ORD-11706,7058.19,141.16,25.41,70.58,0.00,6821.04
SET-20260113,2026-01-13,ORD-11707,4679.08,93.58,16.84,46.79,0.00,4521.87
SET-20260112,2026-01-12,ORD-11708,2097.18,0.00,0.00,20.97,0.00,2076.21
SET-20260130,2026-01-30,ORD-11709,13398.94,0.00,0.00,133.99,0.00,13264.95
SET-20260109,2026-01-09,ORD-11710,5994.75,119.90,21.58,59.95,0.00,5793.32
SET-20260119,2026-01-19,ORD-11711,4381.60,0.00,0.00,43.82,0.00,4337.78
SET-20260116,2026-01-16,ORD-11712,7657.55,153.15,27.57,76.58,0.00,3700.13
SET-20260119,2026-01-19,ORD-11713,3601.13,72.02,12.96,36.01,0.00,3480.14
SET-20260115,2026-01-15,ORD-11714,6672.74,120.11,21.62,66.73,0.00,6464.28
SET-20260105,2026-01-05,ORD-11715,9649.14,0.00,0.00,96.49,0.00,9552.65
SET-20260126,2026-01-26,ORD-11716,12815.97,0.00,0.00,128.16,0.00,12687.81
SET-20260128,2026-01-28,ORD-11717,4101.36,73.82,13.29,41.01,0.00,3973.24
SET-20260128,2026-01-28,ORD-11718,3210.51,0.00,0.00,32.11,0.00,3178.40
SET-20260126,2026-01-26,ORD-11719,4099.41,0.00,0.00,40.99,0.00,4058.42
SET-20260112,2026-01-12,ORD-11720,4865.21,0.00,0.00,48.65,0.00,4816.56
SET-20260129,2026-01-29,ORD-11721,12847.62,0.00,0.00,128.48,2717.85,10001.29
SET-20260120,2026-01-20,ORD-11722,7321.58,0.00,-0.02,73.22,0.00,7248.36
SET-20260128,2026-01-28,ORD-11723,9868.69,0.00,0.00,98.69,0.00,9770.00
SET-20260119,2026-01-19,ORD-11724,8206.60,164.13,29.54,82.07,0.00,7930.86
SET-20260105,2026-01-05,ORD-11725,5172.00,103.44,18.62,51.72,0.00,4998.22
SET-20260121,2026-01-21,ORD-11726,3251.80,48.78,8.78,32.52,0.00,3161.72
SET-20260102,2026-01-02,ORD-11727,13606.58,204.10,36.74,136.07,0.00,13229.67
SET-20260112,2026-01-12,ORD-11728,3701.21,74.02,13.32,37.01,0.00,3576.86
SET-20260126,2026-01-26,ORD-11729,9295.21,139.43,25.10,92.95,0.00,9037.73
SET-20260108,2026-01-08,ORD-11730,9757.24,0.00,0.00,97.57,0.00,9659.67
SET-20260120,2026-01-20,ORD-11731,6275.74,0.00,0.00,62.76,0.00,6212.98
SET-20260112,2026-01-12,ORD-11732,4490.23,0.00,-0.05,44.90,0.00,4445.33
SET-20260126,2026-01-26,ORD-11733,14602.54,0.00,0.00,146.03,0.00,14456.51
SET-20260112,2026-01-12,ORD-11734,9075.63,181.51,32.67,90.76,0.00,8770.69
SET-20260109,2026-01-09,ORD-11735,8125.72,0.00,-0.02,81.26,0.00,8044.46
SET-20260121,2026-01-21,ORD-11736,5951.76,0.00,0.00,59.52,0.00,5892.24
SET-20260127,2026-01-27,ORD-11737,7786.24,155.72,28.03,77.86,0.00,7524.63
SET-20260105,2026-01-05,ORD-11738,4885.72,0.00,0.00,48.86,0.00,4836.86
SET-20260112,2026-01-12,ORD-11739,12064.31,0.00,0.00,120.64,0.00,11943.67
SET-20260129,2026-01-29,ORD-11740,10649.66,0.00,0.00,106.50,0.00,10543.16
SET-20260121,2026-01-21,ORD-11741,5003.40,100.07,18.01,50.03,0.00,4835.29
SET-20260113,2026-01-13,ORD-11742,4781.48,0.00,0.00,47.81,0.00,4733.67
SET-20260129,2026-01-29,ORD-11743,12124.00,242.48,43.65,121.24,0.00,11716.63
SET-20260116,2026-01-16,ORD-11744,234.74,0.00,0.00,2.35,0.00,232.39
SET-20260126,2026-01-26,ORD-11745,1883.68,0.00,0.00,18.84,0.00,1864.84
SET-20260113,2026-01-13,ORD-11746,2841.07,0.00,0.00,28.41,0.00,2812.66
SET-20260105,2026-01-05,ORD-11747,9502.45,0.00,0.00,95.02,0.00,9407.43
SET-20260105,2026-01-05,ORD-11748,4997.20,89.95,16.19,49.97,1611.86,3229.23
SET-20260114,2026-01-14,ORD-11749,5518.22,0.00,0.00,55.18,0.00,5463.04
SET-20260112,2026-01-12,ORD-11750,2626.02,0.00,0.00,26.26,0.00,2599.76
SET-20260202,2026-02-02,ORD-11751,11888.47,237.77,42.80,118.88,0.00,11489.02
SET-20260120,2026-01-20,ORD-11752,9124.61,0.00,0.00,182.49,0.00,9033.36
SET-20260119,2026-01-19,ORD-11753,12507.29,0.00,0.00,125.07,6746.94,5635.28
SET-20260126,2026-01-26,ORD-11754,14732.20,220.98,39.78,147.32,0.00,14324.12
SET-20260126,2026-01-26,ORD-11755,10387.30,207.75,37.40,103.87,0.00,10038.28
SET-20260106,2026-01-06,ORD-11756,1448.94,0.00,0.00,14.49,170.90,1263.55
SET-20260130,2026-01-30,ORD-11757,13841.55,276.83,49.83,138.42,0.00,13376.47
SET-20260116,2026-01-16,ORD-11758,3165.03,0.00,0.00,31.65,0.00,3133.38
SET-20260109,2026-01-09,ORD-11759,7345.59,0.00,0.00,73.46,0.00,7272.13
SET-20260130,2026-01-30,ORD-11760,12611.60,252.23,45.40,126.12,0.00,12187.85
SET-20260113,2026-01-13,ORD-11761,4859.65,0.00,0.00,48.60,0.00,4811.05
SET-20260119,2026-01-19,ORD-11762,10638.54,212.77,38.30,106.39,0.00,10281.08
SET-20260112,2026-01-12,ORD-11763,14867.64,0.00,0.00,148.68,0.00,14718.96
SET-20260121,2026-01-21,ORD-11764,12351.96,0.00,0.00,123.52,0.00,12228.44
SET-20260105,2026-01-05,ORD-11765,12676.95,0.00,0.00,126.77,0.00,12550.18
SET-20260126,2026-01-26,ORD-11766,7203.56,144.07,25.93,72.04,0.00,6961.52
SET-20260122,2026-01-22,ORD-11767,7568.46,113.53,20.44,75.68,0.00,7358.81
SET-20260130,2026-01-30,ORD-11768,3605.25,0.00,0.00,36.05,0.00,3569.20
SET-20260130,2026-01-30,ORD-11769,12130.23,0.00,0.00,121.30,0.00,12008.93
SET-20260112,2026-01-12,ORD-11770,11956.89,0.00,0.00,119.57,0.00,11837.32
SET-20260116,2026-01-16,ORD-11771,14601.07,262.82,47.31,146.01,0.00,14144.93
SET-20260119,2026-01-19,ORD-11772,10634.94,0.00,0.00,106.35,0.00,10528.59
SET-20260116,2026-01-16,ORD-11773,7179.81,143.60,25.85,71.80,0.00,6938.56
SET-20260120,2026-01-20,ORD-11774,10647.06,191.65,34.50,106.47,0.00,10314.44
